ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.10752468722031448,0.6310037399739987,0.4455577776086687,0.9854280937596814,0.15431765353971005,0.2828632963490565,-1.1789933189597372,-0.8927135120573304,1.0868507236596487,1
0.08447378755154134,0.6374725522409874,0.5286431777769941,0.9921060507755207,0.13242479973528892,0.2671562272043077,0.14847882082931635,-1.1130746801614853,-0.10149565094614399,1
0.3613979493697241,0.5046217047530362,0.22470605440915128,0.9210128832908643,0.5012482813907482,1.6675952526196745,-0.03689330095458881,2.722209196290305,-0.9447520864626116,1
0.08310871081269564,0.7380864827508463,0.5217573694583342,0.9914256466929139,0.14266266143648193,0.1712201699099338,-0.47227984670788176,-1.0710587117833428,1.1366946424649935,1
0.1389277656686169,0.6079293883651882,0.42817305180475995,0.9877051540737368,0.20415720739958193,0.3167913077191486,-0.5860132753213778,-0.8772000259100108,0.10858226587883202,1
0.15165174574753804,0.5859827621830632,0.4683757771581802,0.9930246965225614,0.2173109858179229,0.23121173619246305,-0.23193707970197935,-1.0782094555727773,0.03078212633514399,1
0.16640059780578106,0.5998280136343594,0.4629826094319687,0.991602788291363,0.25932526378939197,0.12850800975603838,-0.2805688962873284,-1.1553697421702167,-0.42464917960099635,1
0.17231538539246388,0.5903853066639926,0.44675897234796047,0.9920419016678242,0.2819025426179793,0.2657396348735121,-0.18443303910116413,-0.943842613662139,-0.3713472163639988,1
0.14219064535227946,0.5767494509832951,0.43334515690940595,0.9910551329067806,0.2440501595431173,0.3263217716076924,-0.16437187276540802,-0.9126543453119944,0.011943499904681243,1
0.1431350670900924,0.5761445750350837,0.4504305504129216,0.9904455705362364,0.2258038309472658,0.31735031500326544,-0.18302460732411338,-0.9995046596862882,-0.1747062348882089,1
0.1058651633253275,0.48941046342903816,0.4326666359706816,0.9906194257028667,0.1667193363618408,0.4325363754521105,-0.17070253282211204,-0.6732668757678426,-0.01891862963044133,1
0.1297811059907834,0.5997135070972105,0.4326188292153672,0.9906629751506805,0.20036402874285578,0.434966841414895,-0.16723083754200557,-0.6696115686874298,-0.02740978213852152,1
0.1573654304392986,0.5694706270416785,0.4340607850221687,0.9928782070176457,0.21485654541106594,0.30298765334086136,-0.6547669627684559,-0.9406287667872006,-0.152694664887981,1
0.1652977172931394,0.5253477766430518,0.4211632133294247,0.9916793337750746,0.2362744061562773,0.45522591827452263,-0.1510912725584393,-0.7524928510342002,-0.2253665576803523,1
0.06897706089406117,0.7265236137237603,0.49200242970324387,0.9918318540295118,0.12025816138719364,0.29765787148149736,-2.0053063687063046,-0.9880830331101698,9.917058521771159,1
0.29250896156945566,0.27897142341830317,0.5192912045646476,0.9730312156923543,0.34660824074220414,-0.016813462287972238,0.9856311491314063,-1.308628905422863,-0.4181976916960082,1
0.7516591324420506,0.5123731216821428,0.6150456622564053,0.9478544660756841,0.8732819309420047,-0.23093561925281011,-0.09676150173782966,-0.7897988269525777,-1.1035033998077433,1
0.14865701897629371,0.09021571648690292,0.5462058290546663,0.9960895891507199,0.1917768414935348,-0.09147800392938296,4.924724652173606,-1.2966774668805263,26.80497295429994,1
0.10081223124701386,0.7983959168793292,0.4501133319596126,0.9735184215357328,0.16666666666666666,0.25559635717832146,-3.4253895541887642,-0.9534290928311733,16.47440360092611,1
0.16549311586718518,0.5764223592077578,0.4462138536601137,0.9920015259257395,0.28088534560947537,0.26477002902395774,-0.082333969840935,-0.9412209810302996,-0.4951913677612163,1
0.14717646430288675,0.5872916213562365,0.43429162045034037,0.9910176721060328,0.24472753762237265,0.3218044546537001,-0.28253765618911336,-0.9146809670183735,0.08766905558484694,1
0.06681827182124192,0.2890337155562906,0.5261459202112873,0.9878306119822186,0.10413380795341907,0.12187963725577165,1.4331434419411713,-1.139470971213032,8.823216438777251,1
0.0931022440519106,0.6806161358575256,0.5256047435368778,0.990164333257707,0.14941874129919908,0.313713771318696,-0.23197214821016748,-0.9930260574677394,0.019688859950237614,1
0.1476502166972837,0.5770792077785396,0.46807548578252245,0.9930202947041149,0.21650417390212776,0.22977552388808764,-0.15954526981143982,-1.07887075742451,0.04126111528881893,1
0.1378106190420221,0.6067928110537101,0.4276861148909576,0.987681824037952,0.2036418317024009,0.31867778115342205,-0.5643940102887763,-0.8768991778621413,0.1813269735935643,1
0.1378106190420221,0.6067928110537101,0.4276861148909576,0.987681824037952,0.2036418317024009,0.31867778115342205,-0.5643940102887763,-0.8768991778621413,0.1813269735935643,1
0.15253271610433544,0.493103505369027,0.42072808437466436,0.9916806020607255,0.23322988130240663,0.45740203881015984,-0.040286987715661436,-0.7522762014778355,-0.2694229251381839,1
0.15806317658514232,0.5815990188187498,0.43386996793966665,0.9928965541199989,0.21565888443880044,0.304527634874369,-0.6311225161170966,-0.9403838200711871,-0.08684115644189871,1
0.1473080474465516,0.5784432029228065,0.4680208794011466,0.9930171817199664,0.21663332828470108,0.22990006153699719,-0.1575184298699736,-1.0802465516049409,0.04050249660689165,1
0.08102957514617275,0.5715559594204928,0.44121653789908893,0.9753391853706657,0.13300410646185384,0.3354047789977632,-0.11765823611495926,-0.7299574652976752,-0.14440235285588665,1
0.12258363161017335,0.5217928943729391,0.3955384423520608,0.9929012448301521,0.21265983136059538,0.43932144119163397,0.29056725961603996,-0.9210196562001172,-0.45888633600737183,1
0.12290489334315352,0.5724499325693688,0.42860619461931887,0.9912213594461986,0.2089022264340786,0.38360496830794494,-0.08578076875982282,-0.9815124864028761,0.11927747589566451,1
