ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.1140449455038014,0.5578967046842561,0.4649897953179257,0.9899256045840261,0.14121750746794812,0.17105616472460036,-0.9440974183169518,-1.2498604635126016,1.6912919345678796,1
0.10159978723655129,0.5321295952658519,0.42382885921987684,0.992582388411795,0.1574072758494005,0.1719019799511231,-0.15717316311541144,-1.2476391015331807,0.9509815960910695,1
0.11903025101909462,0.6348210781853194,0.45971373194836573,0.9926467805322955,0.1631069102882594,0.1418890153049949,-0.9385490787185133,-1.2479893660923325,1.8345345014544732,1
0.07319147443821948,0.3941913974129212,0.46451957802905725,0.9904055926686072,0.11277409688492075,0.16936617630087575,-1.1527704205837235,-1.2787152457063946,1.7511538215133386,1
0.11447977821265493,0.6217750608983034,0.419897141354751,0.9910308483714259,0.14887462330154327,0.3571846016299772,-0.8362628363762639,-1.1347768334560038,1.1345204349450855,1
0.11445531637312459,0.6227118360310042,0.4199930269955206,0.99102115675299,0.14892113655701564,0.35667856319474267,-0.8384023282179077,-1.1349420703455995,1.1356730649911224,1
0.09911541600652936,0.6369873068111784,0.4318865769168932,0.9863739902771699,0.15249792708893112,0.27769942569823075,-0.9697485002234341,-1.0624124964153043,2.203273495910853,1
0.13201331486913065,0.7105848372523129,0.4647306308918432,0.990406922990407,0.1681760654821584,0.16876964538380923,-1.1623884778682716,-1.2789871677985283,1.7346140222269781,1
0.1318857385908871,0.7104755534325862,0.46438048730284226,0.9904100049544764,0.16767818124684852,0.1702441504855563,-1.1602625774981568,-1.2780035140546206,1.7271193584287472,1
0.1275800925370102,0.7001197116793517,0.4627954745385218,0.9898869174833373,0.1705479790289792,0.16498225064698982,-1.3805963572272832,-1.1949303815797478,2.9055702606746143,1
0.13840477006761365,0.6284072149018679,0.4469031361237163,0.9905717755875469,0.18589735981979458,0.2357282350878918,-0.5851379691685415,-1.23567766579066,0.5034225557250998,1
0.1261709442836188,0.6142223966358926,0.4439750087185949,0.9896107403762123,0.18421286215290827,0.24317978185241734,-0.8699891916116618,-1.2116945440585416,2.1313231438130993,1
0.13590791507859976,0.5954949090465016,0.4648269287817992,0.9912277740434693,0.1865931978278778,0.22945634314464405,-0.5141091965759158,-1.2810339167406208,1.213135716383781,1
0.10871593346432482,0.6116091650670835,0.43953170861834984,0.9918995996940208,0.14846632050060937,0.2992980519188042,-0.8333877261974966,-1.1607334713174473,1.7464870372338908,1
0.11391125720266657,0.5906436568819942,0.46925635068771504,0.9911485071766337,0.16635593026709622,0.16365067528644658,-0.34545009887621414,-1.2310488700662259,0.21863692960366876,1
0.10682417978468621,0.6055616976192274,0.4687345568741894,0.9903435969709666,0.16079510529435828,0.16856814095409814,-0.40037984342212596,-1.2252277227722035,0.3387380503518096,1
0.10791259392099244,0.7274029076961404,0.45943449082408905,0.9896594596587253,0.14976579521815647,0.1385430178467645,-1.8314211989739135,-1.2798104792473843,4.991496925861485,1
0.11478675126799319,0.6875960879283138,0.45299043821487334,0.9897669538878389,0.1621246491200812,0.2609539675685445,-1.5006207111225647,-1.1971548409058324,3.7212088801822096,1
0.11706163465316784,0.5437419261788947,0.4908803795095286,0.9936138615302134,0.15749190004450844,0.09119135011413995,-0.41250097999042734,-1.3078703290124511,0.49452712633523666,1
0.07865632739582319,0.49064933860465315,0.38168051441382994,0.9911196827363459,0.11760558597426286,0.13980823808185602,-0.6094544826385796,-1.2611803322216026,1.3832468199743362,1
0.11578990141742385,0.6699652244905845,0.47607889369473233,0.990928947918512,0.15646688068338926,0.08513640631261932,-1.1621305842222849,-1.3290396768914892,2.5730488258792272,1
0.11655119997661434,0.6670149923981029,0.4761359682089533,0.9909574514588394,0.15690665134500692,0.0843953238607513,-1.153808155663466,-1.3299095860396655,2.5434792068259178,1
0.15062068965517242,0.5997317068987205,0.45845285970981187,0.9929143135446602,0.2037846932724925,0.2673754376498651,-0.4591597346788624,-1.23562385096903,0.3049184030881418,1
0.11901645876114875,0.635043942694964,0.45965465151962354,0.992654028237655,0.16310136843608505,0.14202929342314374,-0.938091120763005,-1.2482144239771695,1.8335068894450206,1
0.11408540185140234,0.5574738450639569,0.46513734301159504,0.9899243589683949,0.1413032585174655,0.1705453297214099,-0.9421394886013414,-1.250342855063048,1.6901105490857953,1
0.1073010021799685,0.6857759615509953,0.43225745671737165,0.9896448797120759,0.14445520087636612,0.24606991919714383,-1.0935390709670147,-1.1454184879162232,1.9353864148516502,1
0.11578902785757428,0.6480347876360105,0.4717162818134394,0.9888173291766956,0.1531296118609148,0.17103205153976617,-0.9866818021774296,-1.2656745879716784,2.1235521490458753,1
0.1329822337798562,0.571759518377482,0.477336041460826,0.9914054332129643,0.1734829436281637,0.11070121618657161,-0.41152390119365756,-1.2811382402222313,0.32877589371439253,1
0.1169571409195714,0.6594741349442977,0.4596029013629528,0.9908732224856814,0.17368994836081464,0.24020602669572214,-0.769603382404902,-1.1973496080852004,1.850504313826482,1
0.09669101974649787,0.6809768003486052,0.4463286773759405,0.991710885024437,0.13914721359567472,0.26176480538979646,-0.7860637018390232,-1.2587643439862872,1.7929099339548502,1
0.09318122327894598,0.6806277757582463,0.44580471568773955,0.9915725013673925,0.13721572658357958,0.2685138815693689,-0.735209371673752,-1.2487141534852515,1.7928948572770667,1
0.11616356574429053,0.6638071592913883,0.3688404409144491,0.9843498917015653,0.15099289041431724,0.681374894573544,-0.925611356349083,-0.451294262442417,0.9695495965845295,1
